[2026-07-10 20:52:56] This is codeql database index-files --include-extension=.yaml --include-extension=.yml --also-match-lgtm-index-filters --size-limit=5m --language yaml -- /Users/epratama/Sites/opencode/website-resume/db-backend-python
[2026-07-10 20:52:56] Log file was started late.
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dynamodbstreams...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dynamodbstreams/2012-08-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/globalaccelerator...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/globalaccelerator/2018-08-08...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ses...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ses/2010-12-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/bcm-dashboards...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/bcm-dashboards/2025-08-18...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/application-insights...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/application-insights/2018-11-25...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/account...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/account/2021-02-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/launch-wizard...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/launch-wizard/2018-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/finspace-data...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/finspace-data/2020-07-13...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/events...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/events/2014-02-03...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/events/2015-10-07...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/autoscaling...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/autoscaling/2011-01-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/appconfigdata...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/appconfigdata/2021-11-11...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/elbv2...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/elbv2/2015-12-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/controlcatalog...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/controlcatalog/2018-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/greengrass...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/greengrass/2017-06-07...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/kendra-ranking...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/kendra-ranking/2022-10-19...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/snow-device-management...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/snow-device-management/2021-08-04...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/securityhub...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/securityhub/2018-10-26...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/s3vectors...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/s3vectors/2025-07-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/s3files...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/s3files/2025-05-05...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/workspaces-web...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/workspaces-web/2020-07-08...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/backup...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/backup/2018-11-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/opensearchserverless...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/opensearchserverless/2021-11-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cloudformation...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cloudformation/2010-05-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/kendra...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/kendra/2019-02-03...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/connect...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/connect/2017-08-08...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/elasticache...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/elasticache/2015-02-02...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/elasticache/2014-09-30...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ce...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ce/2017-10-25...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sso-admin...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sso-admin/2020-07-20...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/comprehend...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/comprehend/2017-11-27...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/partnercentral-account...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/partnercentral-account/2025-04-04...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/devicefarm...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/devicefarm/2015-06-23...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/rds-data...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/rds-data/2018-08-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/chime-sdk-identity...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/chime-sdk-identity/2021-04-20...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/rekognition...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/rekognition/2016-06-27...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/appstream...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/appstream/2016-12-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/polly...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/polly/2016-06-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/invoicing...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/invoicing/2024-12-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/connecthealth...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/connecthealth/2025-01-29...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ds-data...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ds-data/2023-05-31...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/rds...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/rds/2014-10-31...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/rds/2014-09-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/mwaa-serverless...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/mwaa-serverless/2024-07-26...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/pricing...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/pricing/2017-10-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/swf...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/swf/2012-01-25...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/securityagent...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/securityagent/2025-09-06...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cloudfront-keyvaluestore...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cloudfront-keyvaluestore/2022-07-26...
